ID_Avaliacao;ID_Funcionario;Periodo;Nota_Geral;Competencia_Avaliada;Meta_Atingida_Pct;Avaliador_ID;Observacao;Ano;Semestre;Data_Referencia
AV-000209;FUNC-0064;2022-S1;2,3;Orientação ao Cliente;87,2;FUNC-0009;Sem observação registrada;2022;1;2022-06-30
AV-000210;FUNC-0064;2022-S2;3,3;Liderança;114,0;FUNC-0011;Ótima colaboração com o time;2022;2;2022-12-31
AV-000211;FUNC-0064;2023-S1;2,7;Trabalho em Equipe;93,4;FUNC-0022;Dentro do esperado;2023;1;2023-06-30
AV-000212;FUNC-0064;2023-S2;2,2;Entrega de Resultados;116,7;FUNC-0002;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-000213;FUNC-0064;2024-S1;2,3;Conhecimento Técnico;113,4;FUNC-0007;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-000214;FUNC-0064;2024-S2;2,2;Liderança;57,1;FUNC-0050;Dentro do esperado;2024;2;2024-12-31
AV-000215;FUNC-0065;2022-S1;3,5;Comunicação;116,0;FUNC-0047;Em desenvolvimento;2022;1;2022-06-30
AV-000216;FUNC-0065;2022-S2;2,9;Conhecimento Técnico;78,9;FUNC-0051;Em desenvolvimento;2022;2;2022-12-31
AV-000217;FUNC-0065;2023-S1;3,6;Conhecimento Técnico;113,9;FUNC-0001;Ótima colaboração com o time;2023;1;2023-06-30
AV-000218;FUNC-0065;2023-S2;3,2;Orientação ao Cliente;79,2;FUNC-0004;Dentro do esperado;2023;2;2023-12-31
AV-000219;FUNC-0065;2024-S1;3,6;Comunicação;102,0;FUNC-0044;Dentro do esperado;2024;1;2024-06-30
AV-000220;FUNC-0065;2024-S2;3,2;Orientação ao Cliente;68,0;FUNC-0038;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-000221;FUNC-0066;2022-S1;3,4;Liderança;116,9;FUNC-0008;Sem observação registrada;2022;1;2022-06-30
AV-000222;FUNC-0066;2022-S2;2,8;Proatividade;72,1;FUNC-0054;Entrega consistente;2022;2;2022-12-31
AV-000223;FUNC-0066;2023-S1;3,5;Orientação ao Cliente;132,9;FUNC-0018;Ótima colaboração com o time;2023;1;2023-06-30
AV-000224;FUNC-0066;2023-S2;3,6;Proatividade;93,5;FUNC-0005;Entrega consistente;2023;2;2023-12-31
AV-000225;FUNC-0066;2024-S1;3,6;Comunicação;107,0;FUNC-0032;Superou expectativas;2024;1;2024-06-30
AV-000226;FUNC-0066;2024-S2;3,4;Orientação ao Cliente;86,7;FUNC-0056;Dentro do esperado;2024;2;2024-12-31
AV-000227;FUNC-0067;2023-S1;3,2;Trabalho em Equipe;96,9;FUNC-0024;Em desenvolvimento;2023;1;2023-06-30
AV-000228;FUNC-0067;2023-S2;3,3;Comunicação;100,9;FUNC-0022;Superou expectativas;2023;2;2023-12-31
AV-000229;FUNC-0067;2024-S1;3,2;Conhecimento Técnico;102,2;FUNC-0016;Superou expectativas;2024;1;2024-06-30
AV-000230;FUNC-0068;2022-S1;4,6;Entrega de Resultados;117,5;FUNC-0018;Superou expectativas;2022;1;2022-06-30
AV-000231;FUNC-0068;2022-S2;4,0;Entrega de Resultados;96,4;FUNC-0043;Dentro do esperado;2022;2;2022-12-31
AV-000232;FUNC-0068;2023-S1;4,3;Trabalho em Equipe;84,3;FUNC-0036;Em desenvolvimento;2023;1;2023-06-30
AV-000233;FUNC-0068;2023-S2;4,6;Liderança;99,1;FUNC-0017;Entrega consistente;2023;2;2023-12-31
AV-000234;FUNC-0068;2024-S1;4,7;Liderança;82,5;FUNC-0054;Em desenvolvimento;2024;1;2024-06-30
AV-000235;FUNC-0068;2024-S2;4,1;Liderança;79,4;FUNC-0015;Em desenvolvimento;2024;2;2024-12-31
AV-000236;FUNC-0069;2022-S1;2,5;Trabalho em Equipe;100,1;FUNC-0046;Dentro do esperado;2022;1;2022-06-30
AV-000237;FUNC-0069;2022-S2;2,7;Entrega de Resultados;78,0;FUNC-0052;Sem observação registrada;2022;2;2022-12-31
AV-000238;FUNC-0070;2022-S1;2,8;Trabalho em Equipe;101,2;FUNC-0043;Dentro do esperado;2022;1;2022-06-30
AV-000239;FUNC-0070;2022-S2;2,8;Conhecimento Técnico;103,8;FUNC-0056;Superou expectativas;2022;2;2022-12-31
AV-000240;FUNC-0070;2023-S1;2,8;Orientação ao Cliente;97,2;FUNC-0034;Sem observação registrada;2023;1;2023-06-30
AV-000241;FUNC-0070;2023-S2;3,2;Comunicação;81,2;FUNC-0020;Entrega consistente;2023;2;2023-12-31
AV-000242;FUNC-0070;2024-S1;3,2;Trabalho em Equipe;118,0;FUNC-0041;Entrega consistente;2024;1;2024-06-30
AV-000243;FUNC-0070;2024-S2;3,6;Trabalho em Equipe;126,4;FUNC-0050;Dentro do esperado;2024;2;2024-12-31
AV-000244;FUNC-0071;2024-S2;3,6;Trabalho em Equipe;71,3;FUNC-0016;Superou expectativas;2024;2;2024-12-31
AV-000245;FUNC-0072;2022-S2;4,3;Liderança;67,7;FUNC-0046;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-000246;FUNC-0072;2023-S1;3,8;Comunicação;98,2;FUNC-0017;Entrega consistente;2023;1;2023-06-30
AV-000247;FUNC-0072;2023-S2;4,3;Conhecimento Técnico;124,8;FUNC-0045;Entrega consistente;2023;2;2023-12-31
AV-000248;FUNC-0072;2024-S1;4,5;Entrega de Resultados;64,2;FUNC-0021;Ótima colaboração com o time;2024;1;2024-06-30
AV-000249;FUNC-0072;2024-S2;3,8;Comunicação;82,5;FUNC-0007;Superou expectativas;2024;2;2024-12-31
AV-000250;FUNC-0075;2024-S2;3,5;Proatividade;89,3;FUNC-0012;Superou expectativas;2024;2;2024-12-31
AV-000251;FUNC-0076;2022-S1;1,9;Trabalho em Equipe;106,4;FUNC-0050;Ótima colaboração com o time;2022;1;2022-06-30
AV-000252;FUNC-0076;2022-S2;2,1;Entrega de Resultados;80,9;FUNC-0035;Entrega consistente;2022;2;2022-12-31
AV-000253;FUNC-0076;2023-S1;2,0;Conhecimento Técnico;117,9;FUNC-0056;Ótima colaboração com o time;2023;1;2023-06-30
AV-000254;FUNC-0076;2023-S2;1,9;Proatividade;97,2;FUNC-0060;Sem observação registrada;2023;2;2023-12-31
AV-000255;FUNC-0076;2024-S1;2,6;Liderança;76,5;FUNC-0008;Superou expectativas;2024;1;2024-06-30
AV-000256;FUNC-0076;2024-S2;1,8;Conhecimento Técnico;74,5;FUNC-0036;Dentro do esperado;2024;2;2024-12-31
AV-000257;FUNC-0077;2024-S2;3,4;Liderança;132,6;FUNC-0059;Sem observação registrada;2024;2;2024-12-31
AV-000258;FUNC-0078;2022-S1;2,4;Liderança;99,5;FUNC-0026;Sem observação registrada;2022;1;2022-06-30
AV-000259;FUNC-0078;2022-S2;2,7;Liderança;86,3;FUNC-0001;Entrega consistente;2022;2;2022-12-31
AV-000260;FUNC-0078;2023-S1;2,9;Comunicação;96,1;FUNC-0026;Sem observação registrada;2023;1;2023-06-30
AV-000261;FUNC-0078;2023-S2;2,1;Trabalho em Equipe;114,7;FUNC-0001;Sem observação registrada;2023;2;2023-12-31
AV-000262;FUNC-0078;2024-S1;2,9;Conhecimento Técnico;82,3;FUNC-0017;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-000263;FUNC-0079;2024-S2;3,8;Conhecimento Técnico;79,2;FUNC-0060;Dentro do esperado;2024;2;2024-12-31
AV-000264;FUNC-0080;2022-S1;2,2;Conhecimento Técnico;51,3;FUNC-0043;Superou expectativas;2022;1;2022-06-30
AV-000265;FUNC-0080;2022-S2;2,3;Entrega de Resultados;107,3;FUNC-0054;Dentro do esperado;2022;2;2022-12-31
AV-000266;FUNC-0080;2023-S1;2,1;Orientação ao Cliente;102,3;FUNC-0013;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-000267;FUNC-0080;2023-S2;2,5;Entrega de Resultados;104,6;FUNC-0027;Sem observação registrada;2023;2;2023-12-31
AV-000268;FUNC-0081;2024-S2;4,3;Comunicação;84,5;FUNC-0053;Em desenvolvimento;2024;2;2024-12-31
AV-000269;FUNC-0082;2022-S1;4,2;Proatividade;103,2;FUNC-0031;Sem observação registrada;2022;1;2022-06-30
AV-000270;FUNC-0082;2022-S2;3,9;Orientação ao Cliente;59,3;FUNC-0031;Sem observação registrada;2022;2;2022-12-31
AV-000271;FUNC-0082;2023-S1;3,5;Conhecimento Técnico;63,1;FUNC-0037;Em desenvolvimento;2023;1;2023-06-30
AV-000272;FUNC-0082;2023-S2;4,4;Trabalho em Equipe;81,5;FUNC-0029;Entrega consistente;2023;2;2023-12-31
AV-000273;FUNC-0082;2024-S1;4,1;Liderança;96,9;FUNC-0011;Superou expectativas;2024;1;2024-06-30
AV-000274;FUNC-0082;2024-S2;4,4;Orientação ao Cliente;90,9;FUNC-0050;Em desenvolvimento;2024;2;2024-12-31
AV-000275;FUNC-0083;2022-S1;4,0;Orientação ao Cliente;68,8;FUNC-0018;Sem observação registrada;2022;1;2022-06-30
AV-000276;FUNC-0083;2022-S2;3,2;Comunicação;103,9;FUNC-0010;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-000277;FUNC-0083;2023-S1;3,8;Proatividade;95,6;FUNC-0007;Sem observação registrada;2023;1;2023-06-30
AV-000278;FUNC-0083;2023-S2;4,1;Liderança;70,1;FUNC-0021;Superou expectativas;2023;2;2023-12-31
AV-000279;FUNC-0083;2024-S1;4,1;Proatividade;87,2;FUNC-0051;Superou expectativas;2024;1;2024-06-30
AV-000280;FUNC-0083;2024-S2;4,2;Liderança;120,5;FUNC-0043;Entrega consistente;2024;2;2024-12-31
AV-000281;FUNC-0084;2023-S2;4,2;Entrega de Resultados;112,3;FUNC-0060;Ótima colaboração com o time;2023;2;2023-12-31
AV-000282;FUNC-0084;2024-S1;4,1;Trabalho em Equipe;132,7;FUNC-0014;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-000283;FUNC-0084;2024-S2;4,0;Trabalho em Equipe;74,3;FUNC-0016;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-000284;FUNC-0085;2022-S1;3,4;Proatividade;85,1;FUNC-0003;Ótima colaboração com o time;2022;1;2022-06-30
AV-000285;FUNC-0085;2022-S2;3,3;Proatividade;98,7;FUNC-0018;Sem observação registrada;2022;2;2022-12-31
AV-000286;FUNC-0085;2023-S1;3,3;Comunicação;100,4;FUNC-0021;Dentro do esperado;2023;1;2023-06-30
AV-000287;FUNC-0085;2023-S2;3,3;Entrega de Resultados;97,0;FUNC-0004;Entrega consistente;2023;2;2023-12-31
AV-000288;FUNC-0085;2024-S1;2,9;Liderança;99,8;FUNC-0048;Entrega consistente;2024;1;2024-06-30
AV-000289;FUNC-0085;2024-S2;3,6;Liderança;73,5;FUNC-0021;Superou expectativas;2024;2;2024-12-31
AV-000290;FUNC-0086;2022-S1;4,2;Liderança;104,4;FUNC-0014;Sem observação registrada;2022;1;2022-06-30
AV-000291;FUNC-0086;2022-S2;4,2;Liderança;102,3;FUNC-0011;Ótima colaboração com o time;2022;2;2022-12-31
AV-000292;FUNC-0086;2023-S1;4,6;Orientação ao Cliente;106,2;FUNC-0032;Entrega consistente;2023;1;2023-06-30
AV-000293;FUNC-0086;2023-S2;4,1;Comunicação;99,0;FUNC-0011;Em desenvolvimento;2023;2;2023-12-31
AV-000294;FUNC-0086;2024-S1;4,1;Comunicação;106,0;FUNC-0013;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-000295;FUNC-0086;2024-S2;4,1;Trabalho em Equipe;87,1;FUNC-0055;Superou expectativas;2024;2;2024-12-31
AV-000296;FUNC-0087;2022-S2;4,0;Trabalho em Equipe;83,7;FUNC-0011;Ótima colaboração com o time;2022;2;2022-12-31
AV-000297;FUNC-0087;2023-S1;4,4;Proatividade;101,8;FUNC-0018;Sem observação registrada;2023;1;2023-06-30
AV-000298;FUNC-0087;2023-S2;4,2;Conhecimento Técnico;105,0;FUNC-0046;Entrega consistente;2023;2;2023-12-31
AV-000299;FUNC-0087;2024-S1;3,9;Comunicação;100,6;FUNC-0014;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-000300;FUNC-0087;2024-S2;4,1;Proatividade;91,5;FUNC-0018;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-000301;FUNC-0088;2022-S1;4,5;Conhecimento Técnico;87,2;FUNC-0023;Sem observação registrada;2022;1;2022-06-30
AV-000302;FUNC-0088;2022-S2;4,5;Proatividade;99,2;FUNC-0058;Em desenvolvimento;2022;2;2022-12-31
AV-000303;FUNC-0088;2023-S1;4,7;Liderança;65,3;FUNC-0060;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-000304;FUNC-0088;2023-S2;4,2;Trabalho em Equipe;71,2;FUNC-0047;Ótima colaboração com o time;2023;2;2023-12-31
AV-000305;FUNC-0088;2024-S1;5,0;Orientação ao Cliente;83,4;FUNC-0024;Entrega consistente;2024;1;2024-06-30
AV-000306;FUNC-0089;2022-S2;2,9;Conhecimento Técnico;104,7;FUNC-0032;Sem observação registrada;2022;2;2022-12-31
AV-000307;FUNC-0089;2023-S1;2,9;Conhecimento Técnico;94,3;FUNC-0057;Sem observação registrada;2023;1;2023-06-30
AV-000308;FUNC-0089;2023-S2;3,6;Conhecimento Técnico;93,6;FUNC-0053;Ótima colaboração com o time;2023;2;2023-12-31
AV-000309;FUNC-0089;2024-S1;3,1;Trabalho em Equipe;106,3;FUNC-0052;Entrega consistente;2024;1;2024-06-30
AV-000310;FUNC-0090;2023-S1;3,0;Comunicação;93,0;FUNC-0050;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-000311;FUNC-0090;2023-S2;3,1;Entrega de Resultados;82,3;FUNC-0015;Dentro do esperado;2023;2;2023-12-31
AV-000312;FUNC-0090;2024-S1;2,8;Comunicação;107,7;FUNC-0028;Sem observação registrada;2024;1;2024-06-30
AV-000313;FUNC-0091;2022-S2;3,3;Trabalho em Equipe;111,5;FUNC-0047;Sem observação registrada;2022;2;2022-12-31
AV-000314;FUNC-0091;2023-S1;3,0;Trabalho em Equipe;108,6;FUNC-0019;Entrega consistente;2023;1;2023-06-30
AV-000315;FUNC-0091;2023-S2;3,3;Proatividade;94,8;FUNC-0059;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-000316;FUNC-0091;2024-S1;3,3;Trabalho em Equipe;80,0;FUNC-0013;Superou expectativas;2024;1;2024-06-30
AV-000317;FUNC-0091;2024-S2;2,9;Proatividade;113,7;FUNC-0038;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-000318;FUNC-0092;2022-S1;5,0;Entrega de Resultados;93,4;FUNC-0003;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-000319;FUNC-0092;2022-S2;4,5;Orientação ao Cliente;71,5;FUNC-0041;Sem observação registrada;2022;2;2022-12-31
AV-000320;FUNC-0092;2023-S1;4,6;Orientação ao Cliente;108,6;FUNC-0022;Superou expectativas;2023;1;2023-06-30
AV-000321;FUNC-0092;2023-S2;4,7;Conhecimento Técnico;110,0;FUNC-0015;Superou expectativas;2023;2;2023-12-31
AV-000322;FUNC-0092;2024-S1;4,6;Comunicação;67,1;FUNC-0012;Sem observação registrada;2024;1;2024-06-30
AV-000323;FUNC-0092;2024-S2;4,3;Entrega de Resultados;77,7;FUNC-0019;Sem observação registrada;2024;2;2024-12-31
AV-000324;FUNC-0093;2022-S1;5,0;Proatividade;84,6;FUNC-0037;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-000325;FUNC-0093;2022-S2;4,8;Entrega de Resultados;50,8;FUNC-0016;Dentro do esperado;2022;2;2022-12-31
AV-000326;FUNC-0093;2023-S1;4,7;Entrega de Resultados;103,7;FUNC-0014;Entrega consistente;2023;1;2023-06-30
AV-000327;FUNC-0093;2023-S2;4,6;Trabalho em Equipe;109,9;FUNC-0007;Em desenvolvimento;2023;2;2023-12-31
AV-000328;FUNC-0093;2024-S1;4,9;Liderança;133,5;FUNC-0001;Entrega consistente;2024;1;2024-06-30
AV-000329;FUNC-0093;2024-S2;4,9;Trabalho em Equipe;101,3;FUNC-0055;Sem observação registrada;2024;2;2024-12-31
AV-000330;FUNC-0094;2023-S1;4,7;Liderança;80,6;FUNC-0024;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-000331;FUNC-0094;2023-S2;4,4;Proatividade;99,8;FUNC-0002;Dentro do esperado;2023;2;2023-12-31
AV-000332;FUNC-0094;2024-S1;4,6;Trabalho em Equipe;90,2;FUNC-0012;Dentro do esperado;2024;1;2024-06-30
AV-000333;FUNC-0094;2024-S2;4,7;Liderança;56,2;FUNC-0048;Ótima colaboração com o time;2024;2;2024-12-31
AV-000334;FUNC-0096;2022-S2;3,6;Comunicação;42,7;FUNC-0020;Ótima colaboração com o time;2022;2;2022-12-31
AV-000335;FUNC-0096;2023-S1;3,9;Trabalho em Equipe;101,6;FUNC-0051;Sem observação registrada;2023;1;2023-06-30
AV-000336;FUNC-0096;2023-S2;4,0;Conhecimento Técnico;99,9;FUNC-0031;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-000337;FUNC-0096;2024-S1;3,7;Entrega de Resultados;74,0;FUNC-0006;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-000338;FUNC-0096;2024-S2;3,4;Orientação ao Cliente;97,2;FUNC-0038;Superou expectativas;2024;2;2024-12-31
AV-000339;FUNC-0097;2022-S1;3,9;Proatividade;130,1;FUNC-0036;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-000340;FUNC-0097;2022-S2;4,2;Conhecimento Técnico;108,9;FUNC-0055;Ótima colaboração com o time;2022;2;2022-12-31
AV-000341;FUNC-0097;2023-S1;4,1;Comunicação;78,9;FUNC-0048;Dentro do esperado;2023;1;2023-06-30
AV-000342;FUNC-0097;2023-S2;4,0;Conhecimento Técnico;105,0;FUNC-0023;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-000343;FUNC-0097;2024-S1;4,0;Orientação ao Cliente;93,8;FUNC-0014;Em desenvolvimento;2024;1;2024-06-30
AV-000344;FUNC-0097;2024-S2;3,2;Comunicação;92,7;FUNC-0037;Sem observação registrada;2024;2;2024-12-31
AV-000345;FUNC-0098;2022-S1;4,1;Comunicação;109,8;FUNC-0038;Sem observação registrada;2022;1;2022-06-30
AV-000346;FUNC-0098;2022-S2;3,9;Orientação ao Cliente;105,1;FUNC-0059;Em desenvolvimento;2022;2;2022-12-31
AV-000347;FUNC-0098;2023-S1;4,1;Orientação ao Cliente;114,8;FUNC-0039;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-000348;FUNC-0098;2023-S2;3,9;Orientação ao Cliente;94,7;FUNC-0009;Dentro do esperado;2023;2;2023-12-31
AV-000349;FUNC-0099;2022-S2;3,1;Proatividade;106,8;FUNC-0031;Ótima colaboração com o time;2022;2;2022-12-31
AV-000350;FUNC-0099;2023-S1;3,2;Liderança;87,7;FUNC-0017;Sem observação registrada;2023;1;2023-06-30
AV-000351;FUNC-0099;2023-S2;3,2;Trabalho em Equipe;69,4;FUNC-0001;Sem observação registrada;2023;2;2023-12-31
AV-000352;FUNC-0099;2024-S1;2,9;Orientação ao Cliente;123,8;FUNC-0044;Dentro do esperado;2024;1;2024-06-30
AV-000353;FUNC-0099;2024-S2;2,6;Trabalho em Equipe;101,7;FUNC-0046;Ótima colaboração com o time;2024;2;2024-12-31
AV-000354;FUNC-0100;2022-S1;2,7;Conhecimento Técnico;82,4;FUNC-0026;Sem observação registrada;2022;1;2022-06-30
AV-000355;FUNC-0100;2022-S2;3,0;Entrega de Resultados;90,4;FUNC-0059;Sem observação registrada;2022;2;2022-12-31
AV-000356;FUNC-0100;2023-S1;3,7;Proatividade;101,0;FUNC-0019;Sem observação registrada;2023;1;2023-06-30
AV-000357;FUNC-0100;2023-S2;3,0;Trabalho em Equipe;112,6;FUNC-0032;Sem observação registrada;2023;2;2023-12-31
AV-000358;FUNC-0100;2024-S1;3,0;Conhecimento Técnico;86,4;FUNC-0030;Superou expectativas;2024;1;2024-06-30
AV-000359;FUNC-0100;2024-S2;3,3;Orientação ao Cliente;105,3;FUNC-0031;Entrega consistente;2024;2;2024-12-31
AV-000360;FUNC-0101;2022-S1;3,7;Comunicação;103,4;FUNC-0023;Dentro do esperado;2022;1;2022-06-30
AV-000361;FUNC-0101;2022-S2;3,3;Trabalho em Equipe;101,8;FUNC-0035;Entrega consistente;2022;2;2022-12-31
AV-000362;FUNC-0101;2023-S1;3,2;Proatividade;92,0;FUNC-0024;Sem observação registrada;2023;1;2023-06-30
AV-000363;FUNC-0101;2023-S2;3,0;Conhecimento Técnico;63,1;FUNC-0015;Sem observação registrada;2023;2;2023-12-31
AV-000364;FUNC-0101;2024-S1;3,2;Orientação ao Cliente;74,2;FUNC-0004;Ótima colaboração com o time;2024;1;2024-06-30
AV-000365;FUNC-0101;2024-S2;3,0;Orientação ao Cliente;112,6;FUNC-0036;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-000366;FUNC-0102;2024-S2;4,8;Conhecimento Técnico;91,2;FUNC-0003;Dentro do esperado;2024;2;2024-12-31
AV-000367;FUNC-0104;2022-S1;4,5;Proatividade;91,5;FUNC-0039;Dentro do esperado;2022;1;2022-06-30
AV-000368;FUNC-0104;2022-S2;4,8;Orientação ao Cliente;70,7;FUNC-0055;Entrega consistente;2022;2;2022-12-31
AV-000369;FUNC-0104;2023-S1;4,3;Trabalho em Equipe;114,9;FUNC-0054;Sem observação registrada;2023;1;2023-06-30
AV-000370;FUNC-0104;2023-S2;3,9;Entrega de Resultados;84,4;FUNC-0034;Superou expectativas;2023;2;2023-12-31
AV-000371;FUNC-0104;2024-S1;4,1;Proatividade;86,7;FUNC-0003;Ótima colaboração com o time;2024;1;2024-06-30
AV-000372;FUNC-0104;2024-S2;4,1;Orientação ao Cliente;116,5;FUNC-0037;Ótima colaboração com o time;2024;2;2024-12-31
AV-000373;FUNC-0105;2022-S2;3,7;Proatividade;75,1;FUNC-0058;Em desenvolvimento;2022;2;2022-12-31
AV-000374;FUNC-0105;2023-S1;4,1;Entrega de Resultados;77,1;FUNC-0044;Sem observação registrada;2023;1;2023-06-30
AV-000375;FUNC-0105;2023-S2;4,2;Entrega de Resultados;116,5;FUNC-0052;Sem observação registrada;2023;2;2023-12-31
AV-000376;FUNC-0105;2024-S1;3,6;Trabalho em Equipe;93,7;FUNC-0048;Superou expectativas;2024;1;2024-06-30
AV-000377;FUNC-0105;2024-S2;3,8;Comunicação;107,8;FUNC-0055;Dentro do esperado;2024;2;2024-12-31
AV-000378;FUNC-0106;2022-S1;3,3;Orientação ao Cliente;99,2;FUNC-0009;Entrega consistente;2022;1;2022-06-30
AV-000379;FUNC-0106;2022-S2;3,0;Entrega de Resultados;83,8;FUNC-0033;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-000380;FUNC-0106;2023-S1;3,2;Comunicação;104,0;FUNC-0013;Ótima colaboração com o time;2023;1;2023-06-30
AV-000381;FUNC-0106;2023-S2;3,1;Orientação ao Cliente;95,5;FUNC-0022;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-000382;FUNC-0106;2024-S1;4,0;Conhecimento Técnico;113,9;FUNC-0044;Em desenvolvimento;2024;1;2024-06-30
AV-000383;FUNC-0106;2024-S2;3,4;Entrega de Resultados;111,1;FUNC-0024;Sem observação registrada;2024;2;2024-12-31
AV-000384;FUNC-0107;2022-S1;3,6;Entrega de Resultados;107,1;FUNC-0043;Entrega consistente;2022;1;2022-06-30
AV-000385;FUNC-0107;2022-S2;3,9;Proatividade;99,9;FUNC-0059;Em desenvolvimento;2022;2;2022-12-31
AV-000386;FUNC-0107;2023-S1;4,0;Liderança;91,9;FUNC-0014;Sem observação registrada;2023;1;2023-06-30
AV-000387;FUNC-0107;2023-S2;4,3;Proatividade;76,2;FUNC-0015;Ótima colaboração com o time;2023;2;2023-12-31
AV-000388;FUNC-0107;2024-S1;4,1;Conhecimento Técnico;90,5;FUNC-0053;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-000389;FUNC-0107;2024-S2;3,7;Proatividade;115,0;FUNC-0049;Entrega consistente;2024;2;2024-12-31
AV-000390;FUNC-0108;2024-S2;3,9;Comunicação;81,1;FUNC-0001;Sem observação registrada;2024;2;2024-12-31
AV-000391;FUNC-0109;2022-S2;4,1;Orientação ao Cliente;91,1;FUNC-0018;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-000392;FUNC-0109;2023-S1;4,0;Liderança;117,4;FUNC-0017;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-000393;FUNC-0109;2023-S2;4,0;Conhecimento Técnico;100,7;FUNC-0025;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-000394;FUNC-0109;2024-S1;4,0;Orientação ao Cliente;95,7;FUNC-0013;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-000395;FUNC-0109;2024-S2;3,7;Trabalho em Equipe;114,9;FUNC-0031;Em desenvolvimento;2024;2;2024-12-31
AV-000396;FUNC-0110;2022-S1;3,9;Conhecimento Técnico;65,6;FUNC-0023;Dentro do esperado;2022;1;2022-06-30
AV-000397;FUNC-0110;2022-S2;3,4;Liderança;108,6;FUNC-0023;Dentro do esperado;2022;2;2022-12-31
AV-000398;FUNC-0112;2024-S2;4,2;Proatividade;63,4;FUNC-0039;Em desenvolvimento;2024;2;2024-12-31
AV-000399;FUNC-0113;2024-S2;4,0;Entrega de Resultados;90,4;FUNC-0012;Sem observação registrada;2024;2;2024-12-31
AV-000401;FUNC-0114;2024-S2;3,5;Orientação ao Cliente;95,2;FUNC-0004;Ótima colaboração com o time;2024;2;2024-12-31
AV-000402;FUNC-0115;2022-S1;3,8;Proatividade;85,1;FUNC-0034;Entrega consistente;2022;1;2022-06-30
AV-000403;FUNC-0115;2022-S2;3,5;Proatividade;99,5;FUNC-0021;Sem observação registrada;2022;2;2022-12-31
AV-000404;FUNC-0115;2023-S1;3,7;Conhecimento Técnico;111,5;FUNC-0023;Sem observação registrada;2023;1;2023-06-30
AV-000405;FUNC-0116;2022-S1;3,7;Conhecimento Técnico;105,0;FUNC-0021;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-000406;FUNC-0116;2022-S2;3,8;Comunicação;82,1;FUNC-0041;Entrega consistente;2022;2;2022-12-31
AV-000407;FUNC-0116;2023-S1;3,5;Comunicação;112,9;FUNC-0023;Sem observação registrada;2023;1;2023-06-30
AV-000408;FUNC-0116;2023-S2;3,4;Conhecimento Técnico;75,3;FUNC-0050;Ótima colaboração com o time;2023;2;2023-12-31
AV-000409;FUNC-0116;2024-S1;3,2;Entrega de Resultados;78,5;FUNC-0047;Dentro do esperado;2024;1;2024-06-30
AV-000410;FUNC-0116;2024-S2;3,9;Liderança;94,1;FUNC-0054;Ótima colaboração com o time;2024;2;2024-12-31
AV-000411;FUNC-0117;2022-S1;2,5;Entrega de Resultados;112,2;FUNC-0013;Em desenvolvimento;2022;1;2022-06-30
